state_code,labels,first_funding_at,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
2,1,521,1.337,4.3041,12,4,46300000,4,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,887,1,0,1,1,1,0,4.25,1
13,1,13,4.0274,8.2712,15,4,24500000,5,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,29,0,0,0,1,1,1,4.3333,1
2,0,187,0.9863,1.6575,1,2,7500000,1,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,200,0,0,1,0,0,0,1.0,0
31,0,503,2.6493,2.6493,1,1,29000000,1,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,416,1,0,0,0,0,0,5.0,1
2,1,5,0.0,3.3808,5,3,24000000,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,162,0,0,1,1,1,0,2.6667,1
2,1,364,5.3562,10.2082,2,4,81017493,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,297,1,0,0,0,1,1,5.6667,1
2,1,514,1.8493,2.1726,4,2,1000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,891,0,1,0,0,0,0,4.5,1
3,1,234,1.1014,1.8712,14,2,12010000,2,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,791,1,0,1,0,0,0,2.5,1
12,1,92,3.7562,3.7562,2,1,22000000,3,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,708,0,0,0,0,1,0,4.0,1
2,0,380,8.4493,8.4493,1,1,42700000,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,432,0,0,0,1,0,0,3.0,1
2,1,184,5.9753,7.3918,5,3,80000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,214,1,0,0,0,0,1,4.0,1
2,1,261,1.1589,1.1589,3,1,205000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,600,0,1,0,0,0,0,7.0,1
22,1,468,1.7644,1.7644,5,1,3750000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,670,0,0,1,0,0,0,1.0,1
2,0,477,0.0,0.6411,11,2,41000000,2,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,806,0,0,1,1,0,0,1.5,1
2,1,120,1.7781,2.3863,37,2,76000000,3,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,308,0,0,1,0,0,0,4.0,1
12,1,6,0.0,2.7507,9,2,20000000,2,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,513,0,0,1,1,0,0,1.0,1
2,1,484,1.2877,3.8521,11,2,9356180,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,786,0,0,1,1,0,0,1.5,1
22,0,281,-9.0466,-9.0466,6,1,100000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296,0,1,0,0,0,0,1.0,0
7,1,45,2.0767,4.6603,9,2,13600000,2,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,180,0,0,0,1,1,0,3.0,1
2,1,165,1.1671,1.1671,19,1,3000000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,0,0,1,0,0,0,2.0,1
2,0,127,1.874,6.4767,4,5,21138876,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,1,0,1,1,0,0,2.0,1
12,1,375,0.1945,0.7836,13,4,2345000,3,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,281,0,1,1,0,0,0,5.75,1
2,0,110,0.7945,0.7945,7,1,4000000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,298,0,0,1,0,0,0,1.0,0
2,0,84,3.811,5.1781,2,2,17000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,664,1,0,0,0,1,0,3.0,1
11,1,313,-0.2384,0.8493,3,4,59700,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,754,0,1,0,0,0,0,1.0,1
2,1,100,-0.0082,-0.0082,12,1,2350000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,648,0,0,1,0,0,0,2.0,1
30,0,132,1.8822,1.8822,2,1,10000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,815,0,0,1,0,0,0,2.0,1
2,0,559,0.6767,1.4493,2,2,21189,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,10,1,1,0,0,0,0,1.0,1
12,1,382,2.4521,5.1562,7,3,28000000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,353,0,0,1,1,1,0,2.6667,1
2,0,322,3.3315,3.3315,0,1,9500000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,713,1,0,0,0,0,0,2.0,0
30,1,153,2.6822,6.4164,11,3,23500000,2,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,405,1,0,0,1,1,0,3.6667,1
24,1,394,4.4712,4.4712,6,1,13000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,1,4.0,1
22,1,453,1.5616,3.1562,8,2,21750000,2,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,374,1,0,0,1,0,0,2.0,1
25,0,228,5.1644,5.1644,0,1,5750000,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,1,695,0,0,0,0,1,0,4.0,1
14,1,547,0.7342,1.1753,1,2,23400000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,400,0,0,1,1,0,0,2.5,1
2,0,262,1.0685,1.0685,4,1,4300000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,1,0,0,0,2.0,1
28,1,121,2.2082,4.6521,1,2,20000000,1,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,1,261,1,0,0,0,1,0,2.0,1
2,1,263,4.2356,9.3616,16,2,51000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,375,0,0,0,0,1,0,3.5,1
12,1,563,3.6877,10.137,2,4,27101994,1,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,566,1,0,0,1,0,0,4.6667,1
2,1,222,5.1507,5.1507,6,1,6480000,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,559,0,0,0,0,0,1,3.0,1
2,1,62,0.4192,2.2329,8,2,35000000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,154,0,0,1,1,0,0,2.5,1
12,0,426,-3.5068,0.3945,5,3,11300000,2,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,795,1,0,0,1,1,0,1.0,1
7,0,300,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,131,0,1,0,0,0,0,1.0,0
20,1,520,1.6658,5.3014,27,6,78500000,3,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,649,0,0,1,1,1,1,3.4,1
22,0,15,0.1534,0.1534,4,1,600000,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,187,0,1,0,0,0,0,2.0,0
13,1,405,5.4932,6.5836,3,2,13000000,1,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,470,0,0,1,1,0,0,1.5,1
2,0,425,0.0,2.8356,7,5,43600000,3,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,414,0,0,1,1,1,1,3.0,1
2,1,30,0.3589,3.4712,38,5,142000000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,1,1,5.2,1
2,1,389,2.1836,3.3068,6,2,2000000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,660,1,0,1,0,0,0,1.5,1
28,1,3,2.0,4.0466,4,3,26800000,1,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,361,0,0,1,1,1,0,3.0,1
2,0,294,1.2904,6.388999999999999,2,6,55900000,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,210,1,0,1,1,1,0,3.2,1
2,1,61,1.6027,2.8137,14,2,11000000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,152,0,0,1,1,0,0,2.0,1
2,1,373,0.4137,2.474,19,3,31500000,1,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,558,0,0,1,1,1,0,3.3333,1
5,1,97,3.3863,3.3863,4,1,1500000,2,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,826,1,0,0,0,0,0,2.0,0
22,0,343,0.0082,1.1479,5,3,900000,3,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,833,0,1,0,0,0,0,1.5,1
2,1,388,1.4603,6.3918,4,3,58000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,336,0,0,1,1,1,0,5.0,1
12,1,427,0.4959,4.9671,10,4,29050000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,101,1,0,0,1,0,0,2.6667,1
21,1,104,0.7589,2.4521,3,2,250000,2,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,1,83,0,1,0,0,0,0,1.5,1
2,0,501,3.6493,3.6493,2,1,21000000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,613,0,0,0,0,1,0,4.0,1
22,1,237,4.1671,7.4356,25,2,35000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,1,0,1,0,0,0,3.5,1
2,0,487,-0.0027,-0.0027,2,1,500000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,775,0,1,0,0,0,0,1.0,0
28,1,480,5.6110000000000015,6.474,3,2,30920000,1,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,1,643,1,0,0,0,0,0,3.5,1
2,1,4,2.0,8.0356,9,4,29288979,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,690,1,0,1,1,1,0,2.6667,1
12,0,230,8.0986,12.3671,11,4,24200000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,115,1,0,1,0,1,0,2.3333,1
2,1,62,1.0,1.0,4,1,1000000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,1.0,0
16,1,4,1.0,3.0575,3,2,5550000,1,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,709,0,1,1,0,0,0,1.0,1
2,0,373,-0.1534,2.3425,8,2,3000000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,393,0,1,1,0,0,0,3.5,1
2,1,414,0.6767,1.9178,13,2,14300000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,4.5,1
2,0,257,4.2192,4.2192,0,1,1000000,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,654,1,0,0,0,0,0,2.0,0
2,1,452,2.5644,3.389,7,2,11000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,120,1,0,0,1,0,0,1.5,1
22,0,9,2.0027,3.0027,7,2,2000000,3,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,517,1,1,0,0,0,0,3.0,0
2,1,165,0.8301,2.7178,17,2,5000000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,653,1,1,0,0,0,0,1.0,1
2,1,10,2.0027,2.0027,12,1,11000000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,557,0,0,0,1,0,0,3.0,1
2,1,166,0.4192,3.4192,19,4,14100000,4,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,56,0,1,1,1,0,0,2.25,1
2,0,198,0.4932,0.4932,8,1,5000000,1,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,448,0,0,1,0,0,0,1.0,0
31,0,9,0.0,1.5808,1,2,400000,1,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,451,0,1,0,0,0,0,1.0,0
2,1,344,7.3945,7.3945,4,1,10000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,449,0,0,0,0,1,0,1.0,0
12,0,110,0.8329,4.0712,3,3,11035000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,95,1,0,0,1,1,0,1.6667,1
12,1,497,5.6438,5.6438,9,1,12700000,2,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,1,692,0,0,0,0,0,1,4.0,1
2,1,174,2.9507,3.5562,3,2,20757182,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,663,0,0,0,1,0,0,1.0,1
2,1,129,5.4658,7.2822,5,3,27000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,1,6.0,1
22,1,8,3.7534,3.7534,7,1,10000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,776,0,0,1,0,0,0,1.0,0
2,0,258,4.2219,4.2219,4,1,26000000,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,691,0,0,0,0,0,1,4.0,1
4,0,240,2.1616,4.9562,2,2,4000000,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,511,0,0,1,0,0,0,2.0,1
2,1,50,2.0849,3.9425,3,2,20220000,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,211,0,0,1,1,0,0,3.0,1
22,1,467,4.3534,4.3534,7,1,10000000,3,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,386,0,0,0,1,0,0,4.0,1
22,0,67,1.5123,3.6082,8,2,7350000,3,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,32,0,0,1,1,0,0,4.5,1
2,0,318,0.7671,0.7671,1,1,50000,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,556,0,1,0,0,0,0,1.0,0
22,0,135,1.8822,1.8822,5,1,1000000,3,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,711,0,0,1,0,0,0,7.0,1
2,0,75,2.7945,6.0356,16,4,45000000,2,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,60,0,0,1,1,1,0,2.0,1
2,0,538,0.2164,4.8438,22,5,70000000,5,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,495,1,0,1,1,1,0,4.2,1
31,0,306,1.3096,1.3096,3,1,500000,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,280,0,0,1,0,0,0,1.0,1
2,0,522,0.0849,1.3342,6,2,500000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,1.0,1
28,1,197,1.0877,3.6438,2,3,44000000,1,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,1,230,0,0,1,1,1,0,4.0,1
3,0,331,10.3644,10.3644,4,1,21000000,1,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,321,1,0,0,0,0,0,5.0,1
2,1,535,0.7041,1.1315,12,2,19000000,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,425,0,0,1,1,0,0,3.5,1
2,0,415,1.4247,4.5397,0,3,18700000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,529,1,0,1,0,0,0,2.0,1
2,1,103,1.0932,1.0932,6,1,10000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,659,0,0,1,0,0,0,7.0,1
6,0,7,0.4192,0.4192,5,3,5900000,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,876,0,1,0,0,0,0,1.0,0
12,1,418,3.4301,4.2548,13,2,28000000,2,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,1,216,0,0,0,1,1,0,2.0,1
19,0,7,0.0,4.3945,5,7,24300000,2,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,89,1,1,1,1,0,0,2.0,1
2,1,369,0.4137,5.3370000000000015,21,4,32006000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,67,0,1,1,1,1,0,1.6667,1
2,1,197,3.0877,3.0877,4,1,13400000,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,394,0,0,0,1,0,0,2.0,1
2,1,317,3.8493,4.8329,18,3,9400000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,783,0,1,1,1,0,0,1.5,1
3,1,198,1.0849,7.937,10,6,15324624,3,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,595,1,1,1,1,0,0,2.5,1
2,1,112,0.4192,3.674,24,3,16000000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,267,0,0,1,1,1,0,5.6667,1
16,0,178,3.9205,6.7342,3,3,44000000,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,499,1,0,0,1,1,0,2.3333,1
25,0,86,1.811,2.4548,2,2,1175000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,1.0,0
2,1,95,6.8329,10.2712,22,2,9000000,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,225,0,0,0,0,0,0,4.0,1
2,1,321,0.3288,5.3726,9,3,35150000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,167,0,0,1,1,1,0,3.0,1
12,1,323,1.3288,5.6712,4,3,12000000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,597,1,0,1,1,0,0,2.6667,1
2,1,213,6.1342,6.1342,5,1,8000000,1,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,247,0,0,0,1,0,0,2.0,1
2,1,231,2.0959,2.0959,6,1,4100000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105,0,0,1,0,0,0,2.0,1
9,0,176,1.9562,3.5123,1,2,2408500,1,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,1,846,0,1,0,0,0,0,3.0,1
2,0,237,2.1644,5.8493,3,4,72000000,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,473,0,0,1,1,1,0,2.25,1
16,0,7,1.0,2.0,2,2,18400000,1,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,515,1,0,0,0,0,0,1.0,0
18,0,56,8.0219,14.9726,4,7,162264126,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,346,1,0,0,1,1,1,6.75,1
12,1,385,7.4575,7.4575,7,1,29000000,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,657,1,0,0,0,0,0,7.0,1
31,0,409,5.4247,5.4247,0,1,8700000,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,730,0,0,1,0,0,0,2.0,1
12,1,564,4.6877,4.6877,12,1,10000000,2,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,831,0,0,0,0,1,0,7.0,1
12,1,166,0.9178,2.6329,5,2,15000000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,262,0,0,1,1,0,0,2.0,1
2,0,522,0.6685,0.6685,2,1,2600000,1,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,479,0,0,0,0,0,0,1.0,0
2,1,323,1.3151,1.3151,30,1,15000000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,92,0,0,1,0,0,0,1.0,1
22,1,431,0.0822,1.8164,7,3,4000000,2,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,1
2,1,164,0.9151,5.5452,9,2,73000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,626,1,0,0,1,0,0,3.0,1
22,1,404,0.3233,1.0986,5,4,12123837,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,837,0,1,1,0,0,0,4.6667,1
31,1,111,0.9178,2.4877,18,3,22400000,3,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,57,1,0,1,1,0,0,3.3333,1
2,1,291,1.2849,2.0082,12,2,5700000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,466,0,0,1,1,0,0,4.0,1
2,0,446,4.5452,7.8603,2,2,28500000,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,483,1,0,0,1,0,0,4.5,1
12,1,165,0.9151,2.0712,9,2,21000000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,228,0,0,1,1,0,0,2.5,1
18,0,131,21.8959,21.8959,1,1,8000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,599,1,0,0,0,0,0,2.0,0
2,0,248,0.2055,0.2055,1,1,1500000,1,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,760,0,0,1,0,0,0,1.0,1
12,1,324,0.5808,2.4603,17,3,28300000,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,774,0,0,1,1,1,0,1.6667,1
2,1,221,2.1452,4.9726,4,5,7939553,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,417,1,0,0,1,0,0,2.0,1
2,0,114,0.8329,0.8329,3,1,545000,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,492,0,1,0,0,0,0,2.0,1
12,1,551,4.7452,8.9562,10,3,15247925,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,1,493,0,0,0,0,1,1,1.5,1
22,1,284,0.2466,2.5589,11,3,12800000,2,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,859,0,1,1,1,0,0,1.5,1
9,0,261,1.063,2.4822,1,2,950000,2,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,631,1,0,1,0,0,0,3.0,1
12,1,161,2.9178,4.9205,6,2,16000000,5,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,234,0,0,1,1,0,0,1.0,1
2,1,6,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,188,0,0,0,0,1,0,1.0,1
22,1,69,0.7781,0.7781,5,1,1500000,3,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,811,0,0,0,0,0,0,1.0,0
2,0,149,5.8438,6.9452,6,2,13000000,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,545,1,0,0,0,1,0,2.0,1
22,1,499,2.6411,2.6411,6,1,10000000,2,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,698,1,0,0,0,0,0,6.0,1
22,1,31,2.0521,2.9973,9,2,3915000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1,0,0,0,3.0,1
22,1,476,0.0,1.5041,7,2,1400000,2,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,710,0,1,1,0,0,0,6.0,1
9,0,479,0.0,0.6904,6,2,650000,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,257,1,1,0,0,0,0,1.0,1
28,0,371,0.4137,3.2438,5,3,9700000,4,0,0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,335,1,0,1,0,0,0,1.0,1
2,1,239,3.1644,3.1644,6,1,15000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,3.0,1
2,1,64,3.7753,10.2548,18,4,38764000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,237,1,0,1,1,0,0,2.0,1
2,0,239,0.3288,6.4192,6,8,211403000,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,44,1,0,1,1,1,0,2.7143,1
2,1,399,2.4767,2.6438,8,2,20750000,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,671,0,0,1,1,0,0,2.0,1
2,1,512,1.2493,1.8849,4,2,1020000,2,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,821,0,1,1,0,0,0,2.5,1
28,0,420,0.4301,0.4301,6,1,13000000,1,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,491,0,0,1,0,0,0,4.0,1
22,1,8,0.1671,3.9178,8,2,14700000,2,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,273,0,1,1,0,0,0,4.0,1
2,1,239,1.1616,4.1644,19,4,33000000,4,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,743,0,0,1,1,1,1,1.3333,1
2,1,399,5.4767,5.4767,5,1,30000000,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,661,0,0,0,0,1,0,6.0,1
28,0,111,0.2384,3.7644,10,4,33000000,3,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,173,0,0,1,1,1,0,4.0,1
5,0,386,-0.5014,-0.5014,1,1,150000,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,1,96,0,1,0,0,0,0,1.0,0
12,0,327,0.1671,0.1671,3,1,20000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,717,0,1,0,0,0,0,1.0,0
2,0,101,3.7589,5.0685,2,3,30926154,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,69,0,0,0,1,0,0,3.0,1
2,0,377,0.8164,0.8164,0,1,2000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104,0,0,0,0,0,0,1.0,0
12,0,443,4.5397,9.337,2,2,19000000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,567,1,0,0,1,0,0,3.5,1
2,0,20,3.0356,6.7534,2,3,33000000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,0,0,1,1,1,0,4.0,1
7,1,330,4.3562,6.3151,1,3,15650000,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,325,1,0,0,0,0,0,1.3333,1
2,1,284,6.3342,7.5342,8,3,17400000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,828,0,0,1,1,0,0,2.3333,1
2,0,478,0.8329,0.8329,5,1,154000,2,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,838,0,1,0,0,0,0,1.0,0
2,0,82,4.8082,4.8082,4,1,35000000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,588,0,0,0,0,0,1,3.0,1
30,0,475,0.5836,4.4301,5,4,7516703,3,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,51,1,1,0,0,0,0,1.0,0
28,0,490,2.6247,2.6247,1,1,48000000,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,702,1,0,0,0,0,0,5.0,1
2,1,391,5.4219,8.3014,6,3,65800000,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,156,1,0,0,0,0,1,4.6667,1
20,0,315,0.6767,0.789,2,2,125000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,204,0,1,0,0,0,0,1.0,0
30,1,371,0.5808,0.5808,5,1,750000,3,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,1,148,0,1,0,0,0,0,2.0,1
7,1,377,2.4384,2.4384,10,1,17000000,2,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,836,1,0,0,0,0,0,5.0,1
2,0,556,10.4247,13.0877,4,3,4087500,3,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,486,1,1,0,0,0,0,1.0,0
2,0,125,10.8795,10.8795,3,1,1000000,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,525,0,0,1,0,0,0,2.0,1
28,1,7,-0.1041,6.3644,13,5,23500000,3,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,1,683,1,0,1,1,1,0,1.75,1
2,0,508,0.0,0.0,2,1,990000,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,288,0,0,1,0,0,0,2.0,0
